Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role
10a27261e39483c8ca3d936c25f51fc7,2019-07-06 01:48:31 +0000, Blockchain Developer, Not Disclosed by Recruiter ,2 - 4 yrs, Application development,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
7fa0e36cc9aa6bc30a0a266375aacf39,2019-07-04 02:38:05 +0000, Branch Manager, Not Disclosed by Recruiter ,5 - 7 yrs, bm| abm| branch manager| branch head| manager| sales| sales insurance,Retail Sales,Chandigarh,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Branch Manager
da85be347e53adca18b44f6f883b8493,2019-08-05 13:13:28 +0000, Branch Service Partner, Not Disclosed by Recruiter ,2 - 7 yrs, Audit compliance| Customer satisfaction| Process documentation| Process efficiency| Customer service| Transaction processing| Service quality| Monitoring| ISO 9001-2000| Six sigma,Operations/Processes/Finance/Legal,Chennai,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Operations Officer
a938597b65e2ce9a47da36d24627303e,2019-08-05 13:11:42 +0000, Branch Service Partner, Not Disclosed by Recruiter ,2 - 7 yrs, Audit compliance| Customer satisfaction| Process documentation| Process efficiency| Customer service| Transaction processing| Service quality| Monitoring| ISO 9001-2000| Six sigma,Operations/Processes/Finance/Legal,Chennai,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Operations Officer
da4237cbf1848b97cf1935b16d8ca0cc,2019-08-05 13:09:55 +0000, Branch Service Partner, Not Disclosed by Recruiter ,2 - 7 yrs, Audit compliance| Customer satisfaction| Process documentation| Process efficiency| Customer service| Transaction processing| Service quality| Monitoring| ISO 9001-2000| Six sigma,Operations/Processes/Finance/Legal,Chennai,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Operations Officer
b68bebefc8fee9a5d92d581ca20d1ae0,2019-08-05 13:12:17 +0000, Branch Service Partner, Not Disclosed by Recruiter ,2 - 7 yrs, Audit compliance| Customer satisfaction| Process documentation| Process efficiency| Customer service| Transaction processing| Service quality| Monitoring| ISO 9001-2000| Six sigma,Operations/Processes/Finance/Legal,Chennai,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Operations Officer
92aed76404d5b348fb9fbdb9d6d95b66,2019-08-04 11:54:20 +0000, Business Analyst, Not Disclosed by Recruiter ,2 - 6 yrs, Analytical skills| Business Analyst| Production| Management,System Design/Implementation/ERP/CRM,Ahmedabad,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Business Analyst
ae7737fb437765e777a5744015d36135,2019-07-05 14:10:45 +0000, Business Analyst, Not Disclosed by Recruiter ,2 - 6 yrs, Analytics| SQL| CRM| Data modeling| Cognos| Python| data cleansing| Performance optimization| Data analysis| Excel,System Design/Implementation/ERP/CRM,Gurgaon,IT Software - Other,"Education, Teaching, Training",Business Analyst
65a23a30dc1b9acd60c78724f857d4bd,2019-07-05 22:44:23 +0000, Business Analyst, Best in the Industry ,3 - 6 yrs, Analytics| Strategy| Business Analysis| Senior Management| Client Server,,Bengaluru,Other,"KPO, Research, Analytics",Other
4533e443aedc34f6e5b3d7294adacdc2,2019-07-07 03:23:26 +0000, Business Analyst, Not Disclosed by Recruiter ,4 - 5 yrs, Application support| Usage| Document review| Business Analyst| Support| Techno functional| Effort estimation| Housing finance| Financial services| Impact analysis,System Design/Implementation/ERP/CRM,Delhi,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",Business Analyst
e4322ea0b33c327920e81c0f3bd63f12,2019-07-06 21:56:29 +0000, Business Development Executive, Not Disclosed by Recruiter ,2 - 5 yrs, | selling| bpo| fshore| international sales relationship management| development executive| marketing,Corporate Sales,Delhi,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Sales/Business Development Manager
4220657cb428f0a3abceb1f3f296d890,2019-08-04 07:19:33 +0000, Business Development Executive, Not Disclosed by Recruiter ,1 - 2 yrs, Auditor| Training| HR Administrator| Marketing Manager| Web technologies| Excel| Sales| Business Development Executive| Logistics,Corporate Sales,"Faridabad,Chandigarh,haryana","Sales , Retail , Business Development","BPO, Call Centre, ITeS",Client Servicing/Key Account Manager
b5ec944af5bb6c4113bf580502ce25cf,2019-08-04 11:05:35 +0000, Business Development Executive," 2,50,000 - 3,75,000 PA. ",0 - 5 yrs, b2b sales| business development| solution sales| market research| it sales| corporate selling| new business development,Institutional Sales,"Gurgaon,Kolkata","Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
a621a1e08f0bf7471bc4c75b1f99540c,2019-07-04 12:00:27 +0000, Business Development Executive, Not Disclosed by Recruiter ,1 - 3 yrs, B2B Sales| Industrial Sales| Sales| Sales Strategy| Client Relationships,Corporate Sales,Mumbai,"Sales , Retail , Business Development",Other,Sales Executive/Officer
4798def6b9ef0f9e120d7bd402c1ea2d,2019-07-05 08:26:15 +0000, Business Development Executive, Not Disclosed by Recruiter ,0 - 1 yrs, Bba| Mba| Business Development| marketing| sales & marketing,Other,"Delhi NCR,Delhi","Sales , Retail , Business Development","Pharma, Biotech, Clinical Research",Trainee
fdc472768a4f459dc2fe7dd4aae8d3bc,2019-08-04 05:12:57 +0000, Business Development Executive, Not Disclosed by Recruiter ,1 - 3 yrs, bd| bde| consulting| executive search| business development| bdm| hr| corporate sales| sales| human resource| staffing| business generation| inside sales| b2b| consultant| recruitment| lead generation| client acquisition| new business acquisition,Retail Sales,Mumbai,"Sales , Retail , Business Development","Recruitment, Staffing",Sales/Business Development Manager
e1d9544ec37804edf921fc8031497357,2019-08-05 17:41:48 +0000, Business Development Executive," 3,00,000 - 4,75,000 PA. ",2 - 4 yrs, bde| software sales| business development executive| business development| bdm| software solution sales,Retail Sales,Mumbai,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
441570bdba9b2abbb8ba1a6cf61a21d3,2019-07-06 00:17:34 +0000, Business Development Executive, Not Disclosed by Recruiter ,1 - 3 yrs, Bidding| CMS| Business Development Executive| Web application development| portal development| Web technologies| Cold calling| E-commerce,Institutional Sales,Pune,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
0d65f6c9c6b02e50d6689ceafe9a4ea7,2019-08-04 07:15:31 +0000, Business Development Executive (american Express), Not Disclosed by Recruiter ,0 - 4 yrs, bde| marketing executive| field executive| sales officer| business development executive| business development| salary| sales,Retail Sales,Pune,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Sales Executive/Officer
d3286bb6c88e8d2737e8c77667e45509,2019-08-04 04:53:23 +0000, Business Development Executive (american Express), Not Disclosed by Recruiter ,0 - 4 yrs, bde| marketing executive| field executive| sales officer| business development executive| business development| salary| sales,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Sales Executive/Officer
32e2a73784f7aff8d9f696a65050f0ea,2019-08-04 06:51:15 +0000," Business Development Executive,", Not Disclosed by Recruiter ,5 - 8 yrs, Account Development| Sales| Key Account Management| Business Development| Revenue Generation,Retail Sales,"Delhi NCR,Chennai,Hyderabad","Sales , Retail , Business Development","Government, Defence",Sales/Business Development Manager
a856005206c7103360a366396a288c91,2019-07-05 05:22:26 +0000, Business Development Executive/Manager, Not Disclosed by Recruiter ,2 - 7 yrs, bd| bidding| it services| elance| documentation| open source| proposal writing| software sales| business development executive| good analytical skills,Corporate Sales,Ahmedabad,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
701fd286f2099eb7852a339de7a6088a,2019-07-06 14:35:43 +0000, Business Development Executives, Not Disclosed by Recruiter ,2 - 7 yrs, Android| Manager Quality Assurance| Agile| Selenium| Windows mobile| Data analysis| Product quality| Testing| Business Development Executive| Web technologies,Corporate Sales,Bengaluru,"Sales , Retail , Business Development","Recruitment, Staffing",Sales Executive/Officer
4269aeb88235bafc8372e53a0025404a,2019-07-06 13:21:29 +0000, BUSINESS DEVELOPMENT MANAGER, Not Disclosed by Recruiter ,3 - 5 yrs, Account management| Product management| Data analysis| monetization| Technology solutions| Marketing initiatives| Negotiation| Campaigns| Technical| Media,Corporate Sales,Mumbai,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
baa38d2a76bc48b3f9b3dae340ca47bd,2019-07-06 19:48:38 +0000, Business Development Manager, Not Disclosed by Recruiter ,2 - 4 yrs, Account management| Relationship management| Networking| microsoft| Adobe| Industrial design| data science| Database| Sales| Manager Technology,Corporate Sales,Mumbai,"Sales , Retail , Business Development","Architecture, Interior Design",Client Servicing/Key Account Manager
5c606b2db6d6043cdf869fa229d48d4a,2019-07-06 23:39:46 +0000, BUSINESS DEVELOPMENT MANAGER, Not Disclosed by Recruiter ,5 - 10 yrs, Automation| Bidding| Production planning| Formulation| Presales| Service| Account management| Material handling| Logistics,Retail Sales,"Bengaluru,Delhi","Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
da060d25b3ff685de68397f945d9eabd,2019-08-04 21:48:50 +0000, Business Development Manager, Other Incentives ,0 - 5 yrs, B2B| b2c| bd| sales business development| lead generation| business development executive| bdm| market research| Business Development| business development manager| Business Development Management| market research analyst,Ticketing/Travel/Documentation,Noida,"Travel , Tours , Ticketing , Airlines","Travel , Hotels , Restaurants , Airlines , Railways",Business Development Manager
e289d0319896bc5847dca79ed7cb8395,2019-08-04 09:06:27 +0000, Business Development Manager, Not Disclosed by Recruiter ,4 - 8 yrs, Basic| Digital sales| Corporate business development| Event management| Relationship| Corporate| Customer retention| Management| Merchandising| Sales management,Retail Sales,"Shimla,Jaipur,Lucknow,Delhi,Chandigarh,haryana,punjab","Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
021e1bfe48fb8e9462d64fafeb3099db,2019-07-07 03:58:51 +0000, Business Development Manager, Not Disclosed by Recruiter ,3 - 7 yrs, bd| penetration| management| level| activities| talent| client| business development manager| new business development| sales,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Recruitment, Staffing",Sales Executive/Officer
84d446f756d07c6ed371eeae030c9647,2019-08-05 20:13:50 +0000, Business Development Manager," 2,50,000 - 5,00,000 PA. ",1 - 3 yrs, bd| Sales| business development executive| Business Development| sales executive,Channel Sales,Delhi NCR,"Sales , Retail , Business Development","Advertising, PR, MR, Event Management",Sales / BD Manager
79165964a4e61488ef238112509ccf30,2019-07-05 22:20:04 +0000, Business Development Managers, Not Disclosed by Recruiter ,2 - 5 yrs, bd| s| t skills| stress management| personality development| institutional sales| development managersaspects| region,Institutional Sales,"Delhi,Gurgaon,Kolkata,Trivandrum,Coimbatore","Sales , Retail , Business Development","Banking, Financial Services, Broking",Institutional Sales/Business Development Manager
70dfb4356d2acc1f07897ecfcc9a5afc,2019-08-05 05:05:19 +0000, Business Manager," 3,00,000 - 5,00,000 PA. ",3 - 5 yrs, B2B| Hospitality Management| B2C Sales| Residential Sales| Housekeeping Management| Facility Management| Business Management,Retail Sales,Hyderabad,"Sales , Retail , Business Development",Facility Management,Sales/Business Development Manager
d4dd55103580a37e63698e860f9967ac,2019-07-07 01:48:31 +0000, Business Service Manager, Not Disclosed by Recruiter ,3 - 7 yrs, Analytical skills| Lead generation| Sales strategy| Sales| Telesales| Field sales| Relationship building| Contracting| Management| Monitoring,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Recruitment, Staffing",Sales/Business Development Manager
be351e9629c1b11ce56a2a5bc6a44208,2019-08-06 07:48:59 +0000, CAD Engineer, Not Disclosed by Recruiter ,5 - 8 yrs, AutoCAD| CAD| Solid works| EMI| Automation| RF| Analog| EMC| PCB designing,Engineering Design,Bengaluru,"Engineering Design , R&D","IT-Software, Software Services",Design Engineer
2f42ef7f9dd34e524ca17bf2fcea356d,2019-08-05 23:56:16 +0000, Call center Executive, Not Disclosed by Recruiter ,0 - 3 yrs, Analytical skills| parking| Outbound| Call Center Executive| Business Executive,Voice,Chennai,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
1199659e35fb9cf22b1ff998970314f6,2019-07-05 08:23:24 +0000, Chartered Accountant, Not Disclosed by Recruiter ,4 - 9 yrs, Accounting| Mba Finance| Taxation| Auditing| Financial Reporting| Financial Statements| Banking| Financial Management| Income Tax| Funding| Gst| Excel| Account Management,Finance/Audit,Delhi NCR,"Accounts , Finance , Tax , Company Secretary , Audit","Internet, Ecommerce",Finance Executive
f67c2396020a3de4955b0a2bd7915f24,2019-07-04 16:39:42 +0000, Chartered Accountant, Not Disclosed by Recruiter ,0 - 5 yrs, Accounting| TDS| Auditing| Balance Sheet| Chartered Accountant| Tcs| Gst| CA,Accounts,Ahmedabad,"Accounts , Finance , Tax , Company Secretary , Audit","Export, Import",Chartered Accountant
bef8aa7c4272961f2c6e285e46768a60,2019-07-07 00:32:39 +0000, Chartered Accountant, Not Disclosed by Recruiter ,2 - 7 yrs, Administration| Credit Officers| Report Generation| Policies| Analysts| analytical skills| Risk Management,Accounts,Delhi,"Accounts , Finance , Tax , Company Secretary , Audit",Broadcasting,Chartered Accountant
3b36de3c04280a671660bcc8338d828d,2019-08-04 04:16:32 +0000, Chartered Accountant, Not Disclosed by Recruiter ,1 - 3 yrs, Auditor| Excel| VAT| Writing| Time| Taxation| Management| Tax returns| Verbal| WHO,Accounts,"Delhi,Chandigarh,delhi,haryana,haryana","Accounts , Finance , Tax , Company Secretary , Audit","BPO, Call Centre, ITeS",Chartered Accountant
7f6530f62d478e3ffcaa32f80e61732e,2019-08-04 23:49:21 +0000, Chartered Accountant, Not Disclosed by Recruiter ,2 - 7 yrs, balance sheet| accounts payable| sap fico| general accounting| Accounts Finalisation| consolidation,Accounts,Mumbai,"Accounts , Finance , Tax , Company Secretary , Audit","Oil and Gas, Energy, Power, Infrastructure",Chartered Accountant
9c2af1da025affc266809b476c3da915,2019-07-07 05:05:38 +0000, Chartered Accountant, Not Disclosed by Recruiter ,3 - 4 yrs, book-keeping| ledger| reconciliation| cash flow| accountant | Accountant | Chartered Accountant,Accounts,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","Recruitment, Staffing",Chartered Accountant
1438f2fddcdd423ecd124765f7804ec0,2019-07-05 05:55:47 +0000, Chief Financial Officer," 1,00,000 - 1,50,000 PA. ",8 - 10 yrs, accounting| finance| auditing| taxation| tax audit| strategic planning| financial reporting| company accounts,Senior Management,Kolkata (Brabourne road) ,"Accounts , Finance , Tax , Company Secretary , Audit",Other,Head/VP/GM-CFO/Financial Controller
17edfc7d74e4d3a624978f4a33dddc89,2019-07-05 17:52:28 +0000, City Manager with a Top Retail Brand- Mumbai," 7,00,000 - 10,00,000 PA. ",4 - 9 yrs, area manager| retail manager| retail operations| Area Sales Manager| Cluster Manager,Retail Sales,Mumbai,"Sales , Retail , Business Development","Retail, Wholesale",Area Sales Manager
cc96626ace568f11648b49d7ed00b601,2019-08-05 17:47:01 +0000, Civil Engineer, Not Disclosed by Recruiter ,5 - 10 yrs, AutoCAD| Cost estimation| MS Office| Tender preparation| English language| Construction| Material requirement planning| Tanks| Site supervision| Client relationship,Site Engineering,Chennai,"Site Engineering , Project Management","Construction, Engineering, Cement, Metals",Construction-General Building
5c8063db86fed512a6524c1f140f1afb,2019-07-06 06:42:58 +0000, Client Relationship Partner, Not Disclosed by Recruiter ,2 - 7 yrs, Auditing| Operations| Investment products| Client relationship| Finance| Consulting| Training| Management| Compliance| Corporate,Retail/Personal Banking,Mumbai,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Sales Officer
07b4b692b6d9ae499d5f89d40d650345,2019-07-06 00:04:13 +0000, Cloud Engineer, Not Disclosed by Recruiter ,3 - 5 yrs, Automation| operational support| Version control| GIT| Powershell| Project management| Configuration management| JSON| Troubleshooting| Python,Admin/Maintenance/Security/Datawarehousing,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Support Engineer
a648ffc2c6f9294582e7951f83babbe0,2019-08-05 20:59:35 +0000, Collection Executive, Not Disclosed by Recruiter ,0 - 5 yrs, Bpo Executive| Customer Service Associate| International,Voice,Gurgaon,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
99fb3083dbaef2346d185291ac8e83d5,2019-08-04 14:07:53 +0000, Company Secretary," 3,00,000 - 4,00,000 PA. ",2 - 3 yrs, Accounting Standards| Returns| Company Secretary| Companies Act| Compliance| Finance| ROC| Legal| Secretarial Activities| SEBI,Senior Management,Chennai,"Accounts , Finance , Tax , Company Secretary , Audit","Construction, Engineering, Cement, Metals",Company Secretary
8d2360d32bd4b1d8caf3c45c277d7709,2019-07-06 14:46:57 +0000, Computer Operator, Not Disclosed by Recruiter ,2 - 7 yrs, Administration| PDF| Computer Operator| Staffing| Back office| Office administration| Consultancy| Scheduling| MS Office| Recruitment,,"Rajkot,Faridabad,Mumbai","Executive Assistant , Front Office , Data Entry","Oil and Gas, Energy, Power, Infrastructure",Stenographer/Data Entry Operator
2e74542d3b38086632f69d93abec19b3,2019-07-05 22:18:37 +0000, Consultancy Project Management, Not Disclosed by Recruiter ,2 - 5 yrs, AutoCAD| Procurement| Value engineering| MS Office| Monitoring| Adobe| Design management| Fine arts| Project delivery| Construction,R&D,Gurgaon,"Engineering Design , R&D","Construction, Engineering, Cement, Metals",R&D Executive
1620a1a9865745fd2cff77080df5deb9,2019-07-06 23:38:36 +0000, Consultant, Not Disclosed by Recruiter ,5 - 10 yrs, ABAP| SAP BI| Performance tuning| Coding| Backend| Reporting tools| sap hana| SAP BW| Deployment| PLSQL,Programming & Design,Bengaluru,"IT Software - ERP , CRM","IT-Software, Software Services",Software Developer
24a7cc76b1e1baa7af2635e9f5dfdfb4,2019-08-05 03:20:54 +0000, Content Developer, Not Disclosed by Recruiter ,7 - 12 yrs, Automation| Nutrition| Healthcare| Training| Pharmacy| Patient care| WBT| Research| Management| Content development,Content Development,Gurgaon,"Journalism , Editing , Content","Medical, Healthcare, Hospitals",Content Developer
31fec5b5330bdb09ab5daa6e7264937c,2019-08-05 03:48:26 +0000, Content Editor, Not Disclosed by Recruiter ,5 - 8 yrs, B2B| Executive| B2C| Sales development| Content Editor| Product sales| Content editing| Content development,Content Development,Noida,"Journalism , Editing , Content","Recruitment, Staffing",Content Developer
5e7378ba221953e11bcebc6f2c97a46e,2019-08-05 20:25:16 +0000, Content Writer, Not Disclosed by Recruiter ,1 - 2 yrs, Article writing| Digital marketing,Content Development,Chennai,"Journalism , Editing , Content","Advertising, PR, MR, Event Management",Content Developer
f432546536a488e0d48cc0df96d7c2a9,2019-08-04 13:51:14 +0000, Content Writer, Not Disclosed by Recruiter ,6 - 11 yrs, Article writing| Social media| Content writing| Web technologies,Content Development,Kolkata,"Journalism , Editing , Content","Media, Entertainment, Internet",Content Developer
07eb092910a087de68fc22fb94a78943,2019-07-06 18:32:17 +0000, Content Writer, Not Disclosed by Recruiter ,2 - 4 yrs, Blog writing| Technical writing| Social media| Application programming| MySQL| Content writing| J2Ee| JSON| Web content| Software services,Content Development,Bengaluru,"Journalism , Editing , Content","IT-Software, Software Services",Content Developer
970950a25e9705eb4375d6ec2c0002a2,2019-08-05 07:34:03 +0000, Content Writer, Not Disclosed by Recruiter ,0 - 5 yrs, Blogger| Creative Writing| Blogs| Social Media| Content Development| Technical Skills| Blogging| Creative Content| Content Writing| Search Engine Optimization,Content Development,Bengaluru,"Journalism , Editing , Content","IT-Software, Software Services",Content Developer
a61c88c34689ff01a2457acebdaf23eb,2019-08-04 06:31:33 +0000, Content Writer, Not Disclosed by Recruiter ,0 - 2 yrs, Blogs| Articles| Web Technologies| Newsletters| Editing| Digital Marketing| Web Analytics| Email Marketing| SEO| Content Writing,Content Development,Gurgaon,"Journalism , Editing , Content","IT-Software, Software Services",Content Developer
aff28f3a1362ca388ec3f843fbf8a919,2019-07-06 10:17:04 +0000, Content Writer, Not Disclosed by Recruiter ,4 - 9 yrs, BPO| Call Center Executive| Virtuoso,Back Office/Web/Transaction Processing,Pune,"ITES , BPO , KPO , LPO , Customer Service , Operations","Recruitment, Staffing",Assistant Manager/Manager-(NonTechnical)
cf0b6c4cd74e1ab6a6f0a91640c1d2c0,2019-08-04 09:52:36 +0000," Content Writer,"," 90,000 - 2,00,000 PA. ",1 - 4 yrs, blog writing| copy writing| blogs| service marketing| content writing| seo writing| product service| case studies| articles| social media,Advertising,Hyderabad,"Marketing , Advertising , MR , PR , Media Planning",Iron and Steel,Events/Promotion Executive
35d022aba24d2c39b5441b79a20a5f1a,2019-07-07 05:36:18 +0000, Cost Accountant, Not Disclosed by Recruiter ,2 - 6 yrs, Auditing| SAP| Product costing| Management accounting| FICO| Operations| Analytical| Performance management| Project evaluation| Tracking,Accounts,Delhi,"Accounts , Finance , Tax , Company Secretary , Audit","Recruitment, Staffing",Cost Accountant
4dbbc8be7eee9afe040eb7279a4874a7,2019-08-05 13:46:53 +0000, Creative Director, Not Disclosed by Recruiter ,2 - 5 yrs, assembly language| Six Sigma| JavaScript| .NET| HTML| Oracle| Python| SQL,Advertising,Greater Noida,"Marketing , Advertising , MR , PR , Media Planning","Advertising, PR, MR, Event Management",Creative Director
5f375b2132fbd8221b0f0d3bb56b0606,2019-08-05 20:23:54 +0000, Credit Control Executive, Not Disclosed by Recruiter ,1 - 5 yrs, Accounting| Billing| Forecasting| Accounts receivable| Counselling| Monitoring,Finance/Audit,Chennai,"Accounts , Finance , Tax , Company Secretary , Audit","Retail, Wholesale",Credit/Control Executive
1e8f39202c89ff794fb312e26b2741bc,2019-08-05 08:07:35 +0000, Credit Officer, Not Disclosed by Recruiter ,1 - 5 yrs, Administration| financial products| Microfinance| Branch| Subject Matter Expert| Management| Business Executive| Notes| Personal loans,HR/ Recruitment / IR,Kolkata,"HR , Recruitment , Administration , IR","Education, Teaching, Training",Training Manager
6545cf3f7224b3430c0f1c1b2171efae,2019-08-06 01:55:28 +0000, customer care executive, Not Disclosed by Recruiter ,0 - 4 yrs, Assistant Manager| BPo| freshers| Quality Analyst| Team leader| customer support| BPO voice| voice process| operations| Customer Care| Domestic Process,Voice,Hyderabad,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
f890245f91cda1bf7aae3d0a1a653591,2019-07-05 23:12:48 +0000, Customer care executive, Not Disclosed by Recruiter ,0 - 4 yrs, BPO| Customer service| Customer support| Customer Care Executive| Technical support| international clients,Voice,Pune,"ITES , BPO , KPO , LPO , Customer Service , Operations","Education, Teaching, Training",Associate/Senior Associate -(NonTechnical)
22a962ecc74adb45baaca33b0a231cbc,2019-08-04 08:09:04 +0000, Customer Service Associate," 1,75,000 - 3,00,000 PA. ",0 - 4 yrs, BPO| Communication Skills| Customer Service| Calling| International Process| Customer Handling,Voice,"Noida,Gurgaon,Delhi NCR","ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
0cbca913cf2cd2c427ac9a87e51a53a0,2019-08-05 20:59:20 +0000, Customer Service Executive, Not Disclosed by Recruiter ,1 - 5 yrs, American Express| Accenture,Voice,Gurgaon,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
0ec91757cf5c5802574b28da82947119,2019-07-05 17:44:55 +0000, Customer Service Inbound Voice, Not Disclosed by Recruiter ,0 - 2 yrs, BPO| Customer service| Technical support| Outbound| Antivirus| Comp| Technical| process| Sales| US shift,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
6d30a2260ffb8172768a576a4d71ae23,2019-08-04 13:45:18 +0000, Customer Service Inbound Voice, Not Disclosed by Recruiter ,0 - 1 yrs, BPO| Customer service| Technical support| Outbound| process| Sales| Technical| US shift| Antivirus| Comp,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
28656bc9f0dd56756ed17e4a9568b182,2019-07-05 13:09:20 +0000, Customer Success manager, Not Disclosed by Recruiter ,3 - 10 yrs, Account management| Consulting| SAP| Tools| Business intelligence| Analytics| Monitoring| Data management| Middleware| Ideas,Programming & Design,Hyderabad,"IT Software - ERP , CRM","IT-Software, Software Services",Software Developer
613ecd1cd06cf1b3196200ad5f5aeb99,2019-07-05 02:48:23 +0000, Customer Support Executive," 1,00,000 - 1,25,000 PA. ",0 - 1 yrs, admin executive| administration executive| training co - ordinator,Sales Support,Hyderabad,"Sales , Retail , Business Development","Industrial Products, Heavy Machinery",Sales Coordinator
b763cc30a1adca6a926843d6a83482e7,2019-08-04 14:10:08 +0000, Customer Support Executive," 2,00,000 - 3,25,000 PA. ",0 - 2 yrs, BPO| Customer Support| Time Management| Written Communication| Domestic| Management Skills| MS Office| Product Service| International Voice Process,Other,Chennai,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Fresher
2a6b66fbfd1832333229c157c5167449,2019-08-06 01:21:58 +0000, Customer Support Executive / Call Center / BPO / Voice Process," 2,25,000 - 4,50,000 PA. ",0 - 4 yrs, bpo| csr| customer relationship| technical support engineer| inbound| customer service| customer care| call center| customer support| tsr| outbound| client relationship| technical service| customer support officer,Voice,Bengaluru,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
680e0c41dee07c4b720e56c57646a60e,2019-08-06 01:30:10 +0000, Customer Support Executive / Call Center / BPO / Voice Process," 2,25,000 - 4,25,000 PA. ",0 - 4 yrs, bpo| csr| customer relationship| technical support engineer| inbound| customer service| customer care| call center| customer support| tsr| outbound| technical service| customer support officer,Voice,Bengaluru,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
dfa9d812f1369899c289340013c47421,2019-07-06 15:59:28 +0000, Data Analyst, Not Disclosed by Recruiter ,7 - 12 yrs, Accessories| Data analysis| Google Analytics| Analytical| Machine learning| Data structures| Reporting tools| SQL| Logistics| Python,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","Textiles, Garments, Accessories",Software Developer
b1e268332859b3c8502ccbf208302ec1,2019-07-07 04:04:20 +0000, Data Analyst, Not Disclosed by Recruiter ,3 - 7 yrs, Automation| Ticketing| Database design| Data quality| data visualization| SQL| Python| Auditing| Data architecture| data profiling,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",System Analyst
979fface6181d1fad1e74c1b009e9e21,2019-08-05 10:12:13 +0000, Data Analyst," 5,00,000 - 9,00,000 PA. ",5 - 8 yrs, Behavioural Skills| Excel| Computer Science| Problem Solving| Data Analysis| Data Cleansing| Business Operations| Data Collection| Data Analytics| Verbal Communication,Analytics & BI,Mumbai,Analytics & Business Intelligence,"Pharma, Biotech, Clinical Research",Data Analyst
2b4e65ca9008b2ebde6b6c2facf68987,2019-08-04 08:01:21 +0000, Data Scientist, Not Disclosed by Recruiter ,4 - 8 yrs, algorithms| python| Problem Solving| machine learning| artificial intelligence| deep learning| software architecture| java| NLP| data modeling| data structures,Analytics & BI,Hyderabad,Analytics & Business Intelligence,"Internet, Ecommerce",Data Analyst
8d51f8d316c2f27dfc08b6a963a1cf90,2019-07-06 09:37:25 +0000, Data Scientist, Not Disclosed by Recruiter ,2 - 5 yrs, Analytics| SQL| Computer science| Machine learning| Python| big data| Natural language processing| Version control| spark| Hadoop,Medical Professional,Pune,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Recruitment, Staffing",Administration Services/Medical Facilities
